average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
0.13,7.14,-6.67,13.8,50.34,4.96,0.35994
0.3,7.32,-6.51,13.83,50.64,5.88,0.35994
0.35,7.56,-6.5,14.06,50.35,5.88,0.35994
0.51,7.7,-6.37,14.08,50.32,5.88,0.34879
0.76,7.98,-6.2,14.18,50.29,5.88,0.34879
0.98,8.37,-6.08,14.45,50.59,5.88,0.34879
1.25,8.69,-5.82,14.51,50.85,5.88,0.34879
1.43,8.63,-5.55,14.17,50.31,5.88,0.36294
1.34,8.39,-5.49,13.88,50.28,5.88,0.36294
1.25,8.32,-5.65,13.97,49.49,5.88,0.36294
1.34,8.55,-5.69,14.24,49.23,5.88,0.36618
1.56,8.75,-5.6,14.35,48.69,5.88,0.36906
1.74,9.13,-5.59,14.72,48.25,5.88,0.37247
2.07,9.7,-5.56,15.26,48.14,5.88,0.36479
2.49,10.25,-5.33,15.57,48.07,5.88,0.304
2.86,10.57,-5.15,15.71,48.02,5.88,0.306
3.12,10.83,-4.98,15.81,47.69,5.88,0.306
3.33,11.06,-4.8,15.87,47.3,5.88,0.25727
3.44,11.35,-4.79,16.15,47.07,5.88,0.25727
3.78,11.52,-4.52,16.04,46.73,5.88,0.231
3.92,11.55,-4.35,15.9,46.34,5.88,0.21444
3.92,11.67,-4.34,16.0,46.44,5.92,0.20562
4.23,11.97,-4.02,15.99,47.16,6.01,0.19271
4.4,12.11,-3.86,15.97,46.9,6.15,0.19271
4.57,12.37,-3.69,16.06,46.16,6.29,0.1981699999999999
4.92,12.57,-3.35,15.92,46.18,6.43,0.1981699999999999
5.05,12.97,-3.15,16.11,46.36,6.39,0.1994
5.16,13.14,-2.96,16.1,47.25,5.92,0.20275
5.35,13.28,-2.68,15.97,48.39,5.57,0.17367
5.45,13.48,-2.68,16.16,48.98,5.37,0.136
5.68,13.66,-2.41,16.08,49.55,5.21,0.136
5.97,13.89,-2.18,16.08,49.59,5.11,0.148
6.15,13.84,-1.79,15.62,50.23,5.13,0.148
6.24,13.79,-1.59,15.38,51.28,5.3,0.148
15.53,24.69,6.95,17.73,54.72,44.24,0.01
15.64,24.71,7.14,17.57,55.03,42.9,0.01
15.71,24.75,7.16,17.6,55.1,41.56,0.019
15.65,24.65,7.15,17.49,55.53,40.23,0.058
15.7,24.54,7.24,17.31,55.94,38.89,0.071
15.94,25.0,7.24,17.76,55.36,37.29,0.0964
15.93,25.07,7.3,17.77,55.63,35.58,0.1616699999999999
16.14,25.35,7.37,17.98,55.88,33.81,0.32371
16.43,25.66,7.47,18.2,55.54,31.98,0.32371
16.68,26.01,7.58,18.43,55.29,30.08,0.474
16.9,26.22,7.81,18.41,55.42,28.18,0.6627799999999999
17.09,26.3,8.19,18.1,55.92,26.36,0.8603
17.29,26.45,8.41,18.04,55.87,24.63,0.96991
17.32,26.37,8.5,17.87,55.51,22.89,1.21908
17.35,26.55,8.33,18.22,55.55,21.11,1.51515
17.56,26.96,8.44,18.52,56.4,19.31,1.51515
17.91,27.26,8.85,18.41,56.73,17.5,1.91586
18.13,27.42,9.12,18.3,57.05,15.69,2.21953
18.21,27.4,9.36,18.04,57.51,13.89,2.64206
18.33,27.56,9.51,18.05,57.87,13.89,2.96371
18.48,27.6,9.65,17.95,57.47,13.89,3.20606
18.59,27.51,9.93,17.58,57.2,13.89,3.72058
18.62,27.57,9.94,17.64,56.91,13.89,3.72058
18.62,27.65,9.81,17.85,56.1,13.83,4.402399999999999
18.58,27.56,9.91,17.65,57.15,13.88,4.90762
18.7,27.49,10.33,17.17,58.17,14.21,5.52055
18.82,27.53,10.65,16.88,58.52,14.54,6.01626
19.06,27.98,10.65,17.34,57.7,14.72,6.53692
19.27,28.21,10.78,17.43,56.85,14.63,7.211399999999999
19.39,28.24,10.88,17.36,55.9,14.54,7.211399999999999
19.48,28.41,10.85,17.56,55.19,14.45,8.502120000000001
19.52,28.36,10.96,17.39,54.93,14.52,9.692
19.62,28.5,11.16,17.35,55.55,14.8,10.52952
19.82,28.7,11.35,17.35,55.8,15.07,11.761629999999998
20.04,28.95,11.5,17.45,55.6,15.35,13.21759
20.21,29.15,11.7,17.44,55.5,15.63,15.02111
20.41,29.4,11.9,17.5,55.15,15.91,15.59123
20.76,29.66,12.1,17.55,54.34,16.18,18.00069
20.86,29.68,12.34,17.34,54.62,16.46,20.00246
21.01,29.79,12.51,17.28,54.65,16.74,21.36289
21.16,29.88,12.73,17.16,54.59,17.02,23.55085
21.39,30.15,12.91,17.23,54.16,17.29,26.0763
21.59,30.37,13.06,17.31,53.61,17.54,28.75559
21.67,30.36,13.35,17.01,54.47,19.05,29.78212
21.82,30.44,13.66,16.78,55.86,20.93,32.568580000000004
22.02,30.5,14.1,16.39,56.63,22.9,34.991150000000005
22.17,30.49,14.41,16.08,56.98,24.87,36.307
22.18,30.35,14.6,15.75,57.64,26.84,38.231190000000005
22.28,30.36,14.85,15.52,58.24,28.81,40.37996
22.42,30.29,15.13,15.16,58.87,28.11,42.71341
22.52,30.25,15.38,14.87,59.71,28.14,44.04431
22.68,30.39,15.81,14.57,61.35,28.46,47.11965
22.84,30.53,16.09,14.44,62.77,28.95,49.39923
23.08,30.65,16.53,14.12,63.7,29.59,49.85748
23.27,30.73,16.95,13.77,64.8,30.23,51.81141
23.57,31.01,17.27,13.73,65.24,30.69,53.99856
23.74,31.16,17.47,13.69,65.81,31.33,56.00833
23.94,31.38,17.7,13.68,66.68,32.12,57.51165
24.07,31.34,18.03,13.31,67.7,32.95,60.48012
24.29,31.52,18.33,13.19,67.99,33.82,62.68985
24.49,31.66,18.62,13.04,69.05,34.7,63.67952
24.74,31.9,18.88,13.02,69.56,35.58,65.03289
24.91,32.14,19.09,13.05,70.4,36.84,67.05107000000001
25.03,32.05,19.39,12.66,71.27,38.26,69.22644
25.14,32.07,19.73,12.34,72.28,40.12,70.60842
25.24,32.06,20.04,12.03,73.21,42.13,72.35988
25.31,32.0,20.28,11.72,74.05,44.29,73.66758
25.37,31.94,20.5,11.44,74.93,46.45,74.56015
25.47,31.93,20.77,11.16,75.77,48.62,75.74915
25.65,32.1,21.0,11.11,76.45,50.78,77.45963
25.8,32.21,21.28,10.93,77.14,52.95,79.22304
25.84,32.05,21.52,10.53,78.25,55.11,79.93927000000001
25.87,32.02,21.76,10.25,79.5,57.37,81.16530999999999
25.88,31.94,21.89,10.05,80.62,59.88,81.71123
25.93,31.97,21.87,10.1,80.55,61.45,81.39178
26.0,32.2,21.75,10.45,79.95,62.64,82.58493
26.11,32.36,21.77,10.59,79.87,63.73,84.45096000000001
26.07,32.13,21.91,10.22,80.68,65.87,86.90622
26.07,32.06,21.98,10.08,81.21,69.12,87.97654
26.0,31.88,22.04,9.84,82.0,72.75,91.77254
26.01,32.01,22.0,10.01,82.13,73.08,93.89477
26.04,32.05,22.0,10.05,82.09,73.78,95.13974
26.07,32.07,21.94,10.13,81.65,74.19,99.46922
26.16,32.22,21.92,10.29,81.28,74.45,105.53704
26.23,32.26,22.0,10.26,81.38,74.54,106.64874
26.35,32.41,22.05,10.35,81.17,75.15,108.05396
26.41,32.52,22.08,10.44,81.0,76.57,118.79177
26.45,32.65,22.01,10.63,80.6,77.54,125.81223
26.37,32.37,22.01,10.36,80.96,78.51,130.20856
26.33,32.3,22.02,10.28,81.2,79.67,133.13185
26.25,32.24,21.98,10.26,81.72,81.04,139.71889000000002
26.17,32.16,21.91,10.25,81.86,82.4,147.58848
26.03,31.91,21.9,10.01,82.34,83.77,150.29146
25.92,31.54,21.92,9.62,82.85,86.82,164.52823
25.88,31.48,21.88,9.59,82.98,89.85,169.18592
25.85,31.41,21.86,9.55,82.95,92.75,172.21741
25.81,31.32,21.86,9.46,83.02,95.55,179.95967000000002
25.82,31.35,21.88,9.46,82.99,98.25,188.28178
25.75,31.25,21.91,9.34,83.33,101.15,196.77685
25.61,31.01,21.89,9.13,83.91,104.2,200.68223
25.49,30.88,21.86,9.02,84.37,108.01,209.34642
25.39,30.76,21.79,8.97,84.75,112.02,214.31042
25.42,30.97,21.76,9.21,84.61,116.13,214.92611
25.44,30.99,21.7,9.29,84.28,120.31,219.39985
25.45,31.04,21.6,9.44,83.83,124.45,223.54444
25.35,31.0,21.49,9.51,83.57,128.22,228.35041
25.28,30.91,21.46,9.45,83.72,131.98,232.95531
25.18,30.81,21.34,9.47,83.79,135.74,238.71827
25.17,30.9,21.16,9.73,82.83,138.49,241.80258
24.97,30.68,20.96,9.72,82.21,140.14,239.31374
24.85,30.76,20.66,10.1,81.41,141.4,239.92374
24.66,30.59,20.44,10.15,80.96,141.06,242.164
24.4,30.42,20.06,10.35,80.74,140.33,244.81126
24.25,30.27,19.78,10.49,80.37,139.59,246.37396
23.98,30.04,19.49,10.54,80.38,138.86,246.16962
23.65,29.64,19.23,10.41,80.81,138.17,249.80177
23.35,29.24,18.99,10.25,81.4,137.02,245.79519
23.12,29.02,18.76,10.26,81.48,135.17,236.23504
22.91,28.84,18.55,10.3,81.56,133.33,231.62407
22.79,28.97,18.23,10.74,81.14,131.33,228.3923
22.64,28.93,17.95,10.97,80.94,129.1,230.46042
22.45,28.59,17.78,10.81,81.28,128.13,226.08808
22.34,28.49,17.64,10.85,81.27,129.0,217.55835
22.2,28.53,17.38,11.15,80.77,129.87,212.75122
22.1,28.68,17.05,11.63,80.04,128.51,200.65956
21.95,28.7,16.78,11.92,79.21,126.81,197.18737
21.74,28.5,16.47,12.03,78.99,124.78,192.29752
21.63,28.4,16.3,12.1,78.73,122.73,188.38488
21.43,28.32,16.03,12.29,78.51,120.61,180.64915
21.27,28.29,15.7,12.6,78.23,118.29,171.97535
21.13,28.19,15.32,12.87,77.18,115.82,169.174
20.82,28.03,14.85,13.18,76.69,112.59,160.77174
20.55,27.85,14.47,13.38,76.44,109.16,155.55870000000002
20.26,27.56,14.12,13.44,76.27,105.64,150.71370000000002
19.98,27.34,13.79,13.55,76.41,101.95,147.93238
19.79,27.25,13.63,13.62,76.47,97.98,143.91576999999998
19.73,27.2,13.53,13.67,76.72,94.02,139.55004
19.62,26.85,13.59,13.26,77.45,91.09,137.55848
19.51,26.71,13.53,13.18,77.19,89.45,129.88478
19.24,26.5,13.24,13.26,76.97,87.78,125.31311
19.11,26.62,12.89,13.73,77.11,86.11,123.50485
18.91,26.27,12.76,13.51,77.71,78.74,117.41941
18.87,26.15,12.79,13.36,78.45,79.15,114.14956
18.93,26.15,12.93,13.22,78.52,79.8,108.14237
18.8,26.0,12.99,13.01,78.95,80.45,108.14237
18.67,25.78,12.95,12.84,79.08,81.1,103.42596
18.54,25.6,12.85,12.75,79.25,81.92,100.11404
18.52,25.6,12.81,12.79,79.05,82.96,94.52748
18.49,25.63,12.78,12.85,79.18,83.88,94.50262
18.51,25.62,12.83,12.79,79.27,84.8,90.19333
18.52,25.59,12.92,12.67,79.41,85.73,85.16662
18.45,25.4,12.91,12.49,79.36,86.65,83.06452
18.24,25.18,12.75,12.43,79.19,86.56,78.30828
17.96,24.88,12.45,12.44,78.81,85.29,75.99604
17.76,24.68,12.28,12.41,78.85,84.02,73.16112
17.6,24.4,12.27,12.13,79.02,82.79,70.82954
17.45,24.27,12.18,12.09,79.5,81.58,67.13067
17.32,24.22,12.06,12.16,79.57,80.38,63.41079
17.1,24.0,11.87,12.13,79.62,79.18,61.5622
16.94,23.75,11.77,11.97,79.87,77.97,58.23728
16.78,23.52,11.68,11.84,79.95,76.77,55.00188
16.56,23.45,11.59,11.86,80.61,75.57,52.0806
16.5,23.32,11.54,11.79,80.29,74.36,50.17008
16.32,23.05,11.35,11.71,79.81,73.16,46.97267
16.05,22.7,11.11,11.59,79.77,71.96,43.76675
15.75,22.44,10.8,11.64,79.59,70.75,42.38172
15.42,22.11,10.39,11.71,79.53,69.55,39.23168
15.2,21.87,10.21,11.66,79.48,68.35,36.12328
15.05,21.98,9.89,12.09,78.99,66.11,33.39436
14.83,21.76,9.66,12.1,78.81,62.58,32.24058
14.58,21.52,9.36,12.16,78.57,59.05,28.61671
14.31,21.27,9.1,12.16,78.22,55.52,23.92975
14.21,21.29,8.86,12.44,77.52,55.33,23.528
13.99,21.23,8.51,12.71,76.85,54.92,20.09183
13.7,21.04,8.14,12.9,76.6,54.26,18.79379
13.4,20.75,7.72,13.03,75.79,53.61,18.6368
13.09,20.57,7.24,13.33,75.47,52.96,18.6368
12.83,20.62,6.74,13.88,74.63,52.1,18.15804
12.54,20.55,6.27,14.27,74.25,50.96,18.43285
12.34,20.31,6.0,14.31,73.45,49.82,17.942330000000002
11.91,19.97,5.44,14.53,72.7,48.68,17.378439999999998
11.63,19.77,4.88,14.89,71.99,47.54,16.23385
11.26,19.47,4.34,15.14,70.66,46.4,15.24356
10.95,19.48,3.78,15.7,69.86,44.76,14.82542
10.69,19.3,3.48,15.82,69.91,42.46,14.19735
10.54,19.08,3.33,15.75,69.34,40.16,13.76108
10.26,18.81,3.04,15.77,68.41,37.83,13.40452
9.95,18.45,2.62,15.84,67.07,35.47,12.45041
9.58,18.03,2.14,15.89,66.29,33.1,11.52537
9.22,17.67,1.69,15.97,64.86,30.74,11.06441
8.74,17.15,1.26,15.9,63.46,28.37,10.59573
8.42,16.72,0.89,15.83,62.29,26.01,9.92846
8.07,16.36,0.47,15.89,61.56,23.65,9.31235
7.71,15.92,0.15,15.77,61.37,21.28,9.08467
7.39,15.52,-0.14,15.66,60.94,18.92,8.53593
7.09,15.23,-0.43,15.66,60.8,16.61,7.827850000000001
6.82,14.95,-0.71,15.65,60.58,14.37,7.58267
6.62,14.7,-0.86,15.56,60.5,12.14,7.18608
6.24,14.37,-1.26,15.64,60.45,9.9,6.84662
5.93,14.07,-1.55,15.63,60.29,7.66,6.2069600000000005
5.76,13.84,-1.77,15.61,59.71,5.42,6.09822
5.62,13.58,-1.78,15.36,58.82,3.18,5.86922
5.38,13.13,-1.9,15.02,57.93,0.82,5.47452
5.0,12.8,-2.2,14.99,57.45,0.82,5.28922
4.66,12.47,-2.56,15.03,57.23,0.82,4.84288
4.42,12.04,-2.75,14.78,56.65,0.82,4.69031
4.04,11.61,-3.06,14.67,56.25,0.82,4.193689999999999
3.76,11.3,-3.27,14.57,56.22,0.82,4.25104
3.61,10.94,-3.31,14.25,56.04,0.82,4.05433
3.22,10.3,-3.54,13.84,54.94,0.82,3.84007
2.79,9.83,-3.91,13.74,54.95,0.82,3.78819
2.63,9.58,-3.97,13.55,55.23,0.82,3.45796
2.15,8.9,-4.14,13.05,54.86,0.82,3.3454
1.74,8.46,-4.39,12.85,54.76,0.82,3.13252
1.4,7.93,-4.59,12.52,53.97,0.82,3.09635
0.99,7.54,-4.98,12.52,53.37,0.82,2.93985
0.63,7.24,-5.39,12.63,53.2,0.82,2.78269
0.41,6.99,-5.61,12.59,52.83,0.82,2.642
0.12,6.64,-5.78,12.42,52.71,0.82,2.5934
-0.05,6.59,-5.94,12.53,52.74,0.82,2.47856
-0.2,6.51,-6.16,12.68,52.98,0.82,2.3344
-0.34,6.54,-6.46,13.0,53.5,0.82,2.29262
-0.57,6.43,-6.69,13.12,53.86,0.82,2.18504
-0.7,6.39,-6.82,13.2,53.98,0.82,2.03931
-0.82,6.45,-6.94,13.39,54.25,0.82,1.92558
-0.78,6.43,-6.86,13.29,54.99,1.19,1.95844
-0.76,6.31,-6.83,13.15,53.89,1.92,1.95144
-0.78,6.1,-6.79,12.9,53.13,2.58,1.85828
-1.05,5.69,-6.93,12.61,51.64,3.25,1.8325
-1.2,5.46,-7.07,12.54,50.93,3.91,1.78788
-1.27,5.29,-7.1,12.39,50.62,4.57,1.80231
-1.47,5.1,-7.25,12.35,51.44,5.24,1.71058
-1.48,5.09,-7.25,12.35,52.29,5.9,1.76252
-1.46,5.13,-7.25,12.38,52.57,5.9,1.7260799999999998
-1.47,5.04,-7.27,12.31,52.7,5.9,1.71017
-1.58,4.75,-7.28,12.03,51.74,5.9,1.68032
-1.74,4.63,-7.44,12.06,51.47,5.9,1.637
-1.64,4.76,-7.35,12.11,51.6,5.9,1.62048
-1.63,4.75,-7.3,12.05,51.07,5.9,1.41
-1.9,4.57,-7.52,12.09,51.03,5.9,1.4321700000000002
-1.76,4.63,-7.36,11.99,52.0,5.9,1.3031199999999998
-1.77,4.53,-7.29,11.82,51.81,5.95,1.28008
-1.98,4.16,-7.43,11.59,51.3,6.05,1.28008
-2.15,3.99,-7.57,11.56,51.42,6.15,1.21275
-2.25,3.92,-7.7,11.63,51.68,6.24,1.21733
-2.16,4.09,-7.7,11.79,52.45,6.34,1.17496
-2.05,4.22,-7.57,11.79,53.16,6.44,1.14145
-1.88,4.46,-7.37,11.83,53.73,6.53,1.0818599999999998
-1.75,4.7,-7.35,12.05,54.84,6.73,1.0753199999999998
-1.46,4.97,-7.02,11.99,56.41,7.18,1.0753199999999998
-1.2,5.0,-6.73,11.73,56.84,7.94,1.03671
-1.18,5.01,-6.6,11.61,57.42,8.69,0.99243
-1.09,5.07,-6.48,11.55,57.8,9.45,0.97965
-1.03,5.15,-6.42,11.57,57.93,10.2,1.00047
-0.84,5.15,-6.17,11.32,57.75,10.99,0.8616699999999999
-0.99,4.85,-6.22,11.06,56.75,11.81,0.8658899999999999
-1.41,4.43,-6.59,11.03,55.34,12.25,0.8658899999999999
-1.79,4.17,-7.03,11.2,55.38,12.28,0.68835
-2.13,3.88,-7.31,11.19,55.15,12.31,0.71294
-2.28,3.99,-7.67,11.65,55.75,12.34,0.68325
-2.25,3.92,-7.51,11.43,55.0,12.37,0.61933
-2.48,3.6,-7.66,11.26,54.0,12.4,0.59873
-2.73,3.45,-7.98,11.43,53.15,12.43,0.5632699999999999
-2.89,3.44,-8.2,11.63,53.23,12.46,0.5632699999999999
-2.98,3.42,-8.34,11.75,53.24,12.46,0.5491900000000001
-3.12,3.33,-8.48,11.8,52.81,12.46,0.5619400000000001
-3.24,3.21,-8.61,11.82,53.17,12.46,0.53513
-3.4,3.01,-8.72,11.74,52.87,12.46,0.53136
-3.62,2.77,-8.93,11.69,52.53,12.46,0.45346
-3.83,2.48,-9.17,11.65,52.11,12.46,0.58946
-3.89,2.38,-9.32,11.7,51.44,12.46,0.64736
-4.19,2.42,-9.78,12.2,50.66,12.46,0.68443
-4.19,2.65,-10.04,12.69,50.37,12.41,0.77636
-4.02,2.93,-9.91,12.84,50.15,12.31,0.97373
-3.88,3.09,-9.8,12.89,49.79,12.22,0.97373
-3.75,3.18,-9.73,12.91,50.03,12.12,1.11947
-3.65,3.26,-9.67,12.93,49.58,12.02,1.22575
-3.46,3.55,-9.63,13.18,49.17,11.93,1.23571
-3.43,3.42,-9.65,13.06,48.08,11.83,1.3033800000000002
-3.5,3.36,-9.75,13.11,46.75,11.63,1.36813
-3.61,3.28,-9.96,13.24,44.59,11.18,1.36813
-3.76,3.26,-10.09,13.35,43.17,10.43,1.36813
-3.65,3.46,-10.08,13.55,42.39,9.67,1.45043
-3.53,3.54,-10.05,13.59,41.51,8.92,1.45043
-3.49,3.47,-10.06,13.53,40.31,8.16,1.45043
-3.69,3.43,-10.37,13.8,39.82,7.37,1.45043
-3.47,3.77,-10.32,14.09,40.55,6.55,1.54015
-3.1,4.39,-10.03,14.42,41.39,5.74,1.54015
-2.59,4.96,-9.61,14.57,41.62,4.92,1.54015
-2.22,5.55,-9.43,14.97,41.71,4.1,1.54631
-1.81,6.0,-9.07,15.07,41.56,3.28,1.54631
-1.57,6.18,-8.87,15.05,42.81,3.12,1.45114
-1.21,6.51,-8.64,15.15,43.1,3.41,1.4866199999999998
-0.96,6.82,-8.41,15.23,42.93,3.7,1.581
-0.74,7.22,-8.28,15.49,42.96,4.0,1.581
-0.23,7.77,-7.88,15.65,43.74,5.43,1.694
0.14,8.07,-7.34,15.41,44.98,7.55,1.811
0.48,8.49,-7.05,15.55,45.52,10.46,1.67364
0.85,8.8,-6.77,15.57,46.72,13.48,1.67364
1.22,9.05,-6.35,15.4,48.33,16.95,1.67364
1.64,9.45,-5.82,15.26,49.19,20.98,1.6162
2.05,9.92,-5.42,15.33,49.87,25.01,1.64022
2.51,10.28,-4.98,15.25,49.98,29.04,1.7525
2.75,10.59,-4.75,15.34,50.35,33.06,1.71514
3.1,11.12,-4.67,15.79,50.79,37.09,1.37817
3.63,11.87,-4.36,16.24,51.45,41.12,1.37817
4.2,12.44,-3.67,16.12,52.5,45.25,1.0838
4.42,12.68,-3.45,16.14,53.25,49.46,0.64975
4.51,12.65,-3.23,15.88,53.4,53.68,0.4013299999999999
4.67,12.82,-3.09,15.91,54.61,57.95,0.4013299999999999
4.93,12.85,-2.71,15.56,56.46,62.75,0.4013299999999999
5.09,12.98,-2.46,15.45,57.56,68.51,0.4013299999999999
5.14,12.85,-2.23,15.08,59.38,74.64,0.4013299999999999
5.26,12.82,-2.0,14.82,60.27,81.26,0.4013299999999999
5.4,12.97,-1.87,14.84,60.8,87.88,0.4013299999999999
5.71,13.35,-1.67,15.02,61.9,94.5,0.4013299999999999
6.16,13.73,-1.27,15.0,62.23,101.12,0.4013299999999999
6.52,14.03,-1.0,15.03,61.95,107.74,0.4013299999999999
6.88,14.42,-0.81,15.24,61.87,114.36,0.4013299999999999
7.16,14.8,-0.63,15.43,61.91,120.98,0.4013299999999999
7.6,15.12,-0.13,15.25,62.34,127.6,0.257
7.91,15.29,0.26,15.03,62.59,134.22,0.23133
8.2,15.84,0.36,15.48,62.22,140.18,0.24
8.53,16.36,0.62,15.74,62.71,139.06,0.24
9.06,16.89,1.11,15.78,63.32,137.95,0.24
9.49,17.21,1.52,15.69,63.61,136.84,0.2166699999999999
9.49,17.03,1.73,15.29,64.18,135.79,0.2166699999999999
9.54,16.88,1.83,15.05,64.35,134.29,0.2166699999999999
9.66,17.01,2.05,14.95,64.28,132.64,0.1866699999999999
9.7,17.11,2.16,14.95,63.01,131.61,0.1866699999999999
9.83,17.43,2.01,15.41,61.7,130.15,0.1866699999999999
10.08,17.77,2.13,15.64,61.01,128.12,0.1866699999999999
10.4,18.14,2.26,15.87,60.61,126.09,0.192
10.71,18.35,2.59,15.77,60.57,124.12,0.192
10.89,18.46,2.75,15.71,59.99,122.22,0.192
10.9,18.34,2.91,15.43,59.31,120.32,0.1956
10.79,17.93,3.08,14.85,59.67,118.64,0.1956
10.76,17.98,3.03,14.95,58.4,117.15,0.1956
10.95,18.15,3.16,14.98,57.86,115.56,0.1956
11.24,18.43,3.44,14.99,57.62,113.97,0.18933
11.42,18.75,3.58,15.18,57.05,112.34,0.18933
11.65,19.33,3.54,15.78,55.46,110.16,0.18933
12.06,20.04,3.66,16.38,55.09,107.03,0.182
12.64,20.97,3.88,17.08,53.98,103.53,0.182
12.9,21.24,4.1,17.14,54.0,99.54,0.182
13.05,21.15,4.52,16.64,55.11,96.03,0.182
13.08,21.02,4.87,16.15,56.1,93.2,0.182
13.09,21.07,4.92,16.15,56.3,91.15,0.182
13.16,21.19,4.97,16.22,56.31,89.09,0.182
13.26,21.2,5.14,16.05,56.2,87.04,0.182
13.31,21.26,5.27,15.99,56.3,84.98,0.182
13.33,21.44,5.11,16.33,56.01,82.93,0.182
13.51,21.7,5.21,16.49,56.3,80.87,0.18233
13.69,21.75,5.51,16.24,56.99,74.25,0.18233
13.73,21.57,5.69,15.88,57.78,74.68,0.18233
13.59,21.28,5.65,15.63,57.25,75.58,0.18233
13.47,21.12,5.56,15.56,56.53,76.47,0.1848
13.62,21.53,5.44,16.09,55.22,76.99,0.1848
13.88,21.82,5.65,16.16,55.35,77.58,0.1848
14.13,21.96,5.94,16.02,56.25,78.01,0.1785
14.41,22.23,6.15,16.08,57.49,78.3,0.1785
14.57,22.4,6.48,15.92,58.18,78.59,0.1785
14.68,22.58,6.58,15.99,58.68,78.87,0.1785
14.76,22.64,6.75,15.88,58.8,79.16,0.16867
14.7,22.5,6.9,15.59,59.85,79.49,0.16867
14.88,22.55,7.28,15.27,61.05,79.83,0.16867
15.12,22.88,7.52,15.35,61.97,80.25,0.148
15.51,23.5,7.68,15.82,61.81,80.44,0.148
15.89,23.86,8.05,15.81,62.82,80.35,0.148
16.34,24.27,8.63,15.64,63.48,80.27,0.148
16.64,24.42,8.9,15.52,64.27,80.18,0.138
16.67,24.32,9.04,15.29,64.88,80.1,0.131
16.61,24.16,9.09,15.08,65.6,80.02,0.131
16.45,23.76,9.22,14.54,66.69,79.93,0.323
16.38,23.58,9.3,14.28,67.58,79.92,0.28467
16.55,23.77,9.39,14.38,67.4,80.23,0.22725
16.71,24.35,9.29,15.06,66.57,80.44,0.2512
16.94,24.78,9.25,15.54,65.89,79.96,0.30083
17.2,25.06,9.47,15.59,66.22,78.71,0.34586
17.38,25.12,9.82,15.29,67.01,77.46,0.34586
17.58,25.28,10.05,15.23,67.73,76.22,0.3755
17.8,25.4,10.33,15.07,68.45,74.97,0.47778
18.01,25.38,10.79,14.59,69.52,73.72,0.5704
18.05,25.33,10.94,14.39,69.9,72.47,0.62273
18.14,25.5,10.89,14.6,69.55,72.47,0.749
18.35,25.95,10.9,15.05,68.73,72.04,0.96
18.61,26.41,11.04,15.37,69.27,71.15,0.96
18.86,26.68,11.3,15.38,70.28,70.25,1.24207
19.0,26.62,11.7,14.91,71.51,69.35,1.5122
19.23,27.08,11.73,15.35,70.9,68.14,1.78106
19.47,27.47,11.79,15.69,70.37,66.45,2.02212
19.76,27.85,12.05,15.81,70.38,64.16,2.28972
19.99,28.01,12.33,15.69,70.77,61.87,2.61937
20.1,27.9,12.62,15.28,71.33,59.59,2.61937
20.12,27.69,12.91,14.78,72.49,57.36,3.0441
20.25,27.89,13.01,14.88,72.66,55.07,3.49233
20.33,27.95,13.13,14.82,72.73,52.73,3.85514
20.37,27.81,13.36,14.45,72.9,50.31,4.26722
20.29,27.61,13.41,14.2,72.97,47.89,4.88833
20.15,27.53,13.25,14.28,72.66,45.47,5.6058
20.0,27.48,12.98,14.5,72.69,43.05,5.6058
20.06,27.65,13.06,14.59,72.38,40.63,6.49227
20.27,27.76,13.41,14.35,73.12,38.26,7.69385
20.58,27.98,13.79,14.18,73.43,35.93,8.28159
20.89,28.37,13.95,14.42,72.88,33.61,9.18844
21.06,28.59,14.0,14.59,72.35,31.21,10.33581
21.22,28.83,14.24,14.59,72.32,28.49,11.78396
21.52,29.0,14.49,14.51,72.27,25.39,12.22385
21.75,29.23,14.76,14.47,72.34,22.29,13.88408
21.85,29.19,15.04,14.15,72.98,19.27,15.526879999999998
22.04,29.39,15.27,14.12,73.27,18.94,16.21819
22.07,29.29,15.49,13.81,73.96,18.79,17.38637
22.14,29.31,15.65,13.66,74.39,19.16,18.6017
22.15,29.24,15.76,13.47,74.96,19.59,19.98189
22.21,29.16,15.96,13.2,75.91,17.14,20.70635
22.21,28.9,16.25,12.65,76.97,19.14,21.879
22.23,28.7,16.56,12.14,78.15,21.42,22.74762
22.4,28.71,16.9,11.81,78.88,24.02,23.43137
22.48,28.6,17.17,11.43,79.64,26.83,25.31404
22.49,28.47,17.26,11.21,80.01,29.71,27.20641
22.42,28.27,17.29,10.99,80.25,32.65,29.37711
22.26,28.0,17.28,10.72,80.75,35.59,30.28088
22.13,27.67,17.32,10.36,81.6,38.67,32.87908
22.22,27.8,17.44,10.36,82.19,41.91,34.92065
22.46,28.15,17.62,10.54,82.55,45.15,36.07963
22.82,28.61,17.89,10.72,82.4,48.34,38.16167
23.12,28.95,18.13,10.82,82.35,51.48,40.44693
23.35,29.23,18.3,10.93,82.5,54.6,42.88611
23.6,29.55,18.45,11.1,82.82,57.72,44.02277
23.93,29.9,18.74,11.16,83.17,60.83,47.04162
24.22,30.17,19.01,11.15,83.51,63.95,49.47908
24.48,30.35,19.36,10.99,83.73,67.06,50.52089
24.63,30.47,19.6,10.86,84.13,70.18,52.45593
