average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
3.0,9.95,-4.4,14.35,73.75,4.6,20.769
4.1,14.05,-4.65,18.7,72.3,4.6,21.766
7.1,15.1,-2.3,17.4,71.6,4.6,22.968
6.15,11.15,-2.05,13.2,63.4,4.6,21.744
1.35,5.65,-4.25,9.9,65.25,4.6,23.572
0.85,5.85,-3.8,9.65,72.3,4.6,24.712
4.15,9.8,-2.1,11.9,66.65,4.6,24.252
5.5,13.6,-3.35,16.95,64.9,4.6,25.53
5.3,16.25,-4.4,20.65,63.8,4.6,28.147
6.6,18.05,-3.75,21.8,56.75,4.6,29.714
7.85,16.45,0.1,16.35,58.05,4.6,25.464
6.45,12.45,0.5,11.95,64.05,4.6,26.813
4.7,12.25,-3.6,15.85,65.7,4.6,28.048
4.55,13.7,-3.8,17.5,66.15,4.6,28.193
4.85,15.15,-4.25,19.4,65.85,4.6,29.504
6.85,17.3,-2.4,19.7,61.55,4.6,30.71
9.2,18.95,-0.75,19.7,57.35,4.6,30.864
8.05,16.35,-0.75,17.1,70.8,7.95,28.774
6.75,11.65,1.45,10.2,78.5,16.3,30.339
6.45,12.5,-0.25,12.75,72.1,21.3,31.358
7.2,15.15,0.8,14.35,66.3,21.3,23.146
8.75,15.2,2.5,12.7,66.05,21.3,20.533
8.0,11.75,3.0,8.75,81.15,24.95,24.699
6.45,10.7,3.0,7.7,86.1,33.1,23.812
6.65,12.25,1.7,10.55,80.0,37.6,25.044
7.55,13.6,1.7,11.9,77.1,37.6,24.877
7.8,12.9,3.15,9.75,84.2,39.75,24.555
9.1,15.35,3.15,12.2,83.1,44.15,25.697
10.15,18.05,3.45,14.6,77.0,46.4,27.05
9.35,15.6,4.65,10.95,79.05,23.2,27.105
8.65,15.65,2.2,13.45,73.55,0.0,27.104
9.85,18.5,-0.05,18.55,68.15,0.0,27.066
11.45,22.05,0.1,21.95,63.5,0.0,28.338
12.6,19.65,5.8,13.85,74.8,3.5,29.572
13.85,15.9,10.1,5.8,94.0,9.1,28.328
13.75,19.1,8.9,10.2,93.95,12.95,25.885
13.4,23.15,7.0,16.15,85.75,14.7,25.718
13.8,23.8,7.0,16.8,81.5,14.7,26.788
14.85,23.1,8.7,14.4,67.75,14.7,29.4
13.95,20.3,9.1,11.2,66.3,19.7,31.936
12.0,18.25,6.7,11.55,61.2,30.45,32.045
11.1,19.6,3.0,16.6,55.5,36.2,28.102
11.55,20.55,1.9,18.65,70.7,36.2,26.653
14.95,23.4,6.55,16.85,76.5,36.7,28.844
17.85,28.0,11.05,16.95,75.7,37.7,30.968
17.15,24.15,10.9,13.25,84.65,40.5,25.362
14.75,19.95,9.15,10.8,90.2,45.8,26.056
13.0,20.45,5.8,14.65,73.55,48.8,25.378
11.7,18.15,4.8,13.35,68.65,49.3,23.522
12.2,19.2,6.3,12.9,72.4,50.3,22.0225
13.05,21.8,5.5,16.3,69.7,50.8,21.6675
12.8,22.4,4.05,18.35,71.1,50.8,22.328
13.2,23.25,3.3,19.95,69.3,50.8,16.518
15.2,23.6,6.0,17.6,71.5,51.3,15.696
16.15,22.55,9.3,13.25,74.05,52.85,15.705
14.1,20.3,7.8,12.5,62.65,55.15,12.962
13.05,21.8,4.15,17.65,59.75,56.4,7.968
14.6,25.65,3.55,22.1,63.4,56.4,5.862
16.6,26.9,6.05,20.85,64.85,56.4,5.176
17.7,27.85,8.05,19.8,70.45,28.2,3.418
18.0,27.8,9.5,18.3,64.25,0.0,2.3
18.0,27.6,8.7,18.9,61.7,0.0,1.021
18.25,28.1,8.7,19.4,72.1,0.75,0.775
18.35,25.0,13.1,11.9,86.6,5.15,0.671
17.4,23.25,12.3,10.95,77.05,13.8,0.845
15.9,24.7,7.5,17.2,66.8,18.8,1.038
15.9,24.45,7.75,16.7,75.85,18.8,0.65
15.3,20.9,10.6,10.3,83.05,23.05,0.889
14.85,19.0,12.3,6.7,90.45,28.45,0.959
17.45,24.45,11.95,12.5,85.2,30.6,0.887
19.05,25.1,12.7,12.4,85.15,31.6,0.902
18.25,23.95,12.25,11.7,86.4,31.6,0.62
16.5,25.05,9.7,15.35,77.65,31.6,0.42
15.15,23.45,7.85,15.6,71.6,31.6,0.64
15.45,24.15,7.8,16.35,72.35,31.6,0.52
16.85,25.65,8.95,16.7,72.9,31.6,0.4
18.25,27.4,8.6,18.8,70.35,31.6,0.35
16.3,26.85,8.5,18.35,78.75,31.6,0.3
16.5,26.85,9.3,17.55,76.75,31.6,0.31
19.0,28.5,9.95,18.55,68.6,31.6,0.32
20.05,29.45,11.1,18.35,70.8,31.6,0.3
20.85,28.9,12.4,16.5,72.9,31.6,0.3
20.85,27.45,14.7,12.75,79.7,31.6,0.31
20.15,28.5,13.9,14.6,77.95,31.6,0.26
17.5,25.9,10.3,15.6,67.6,31.6,0.2
16.35,24.5,7.9,16.6,65.55,31.6,0.216
18.3,27.85,8.9,18.95,68.0,31.6,0.232
20.75,30.6,11.7,18.9,68.75,31.6,0.2
21.9,31.75,12.4,19.35,69.75,31.6,0.2
22.0,29.5,14.65,14.85,76.4,31.6,0.2
21.85,28.1,15.55,12.55,84.0,15.8,0.232
20.2,27.8,12.8,15.0,74.65,0.0,0.272
19.05,26.6,13.0,13.6,61.2,0.0,0.178
19.5,27.4,11.9,15.5,59.45,0.0,0.076
20.2,30.0,10.25,19.75,60.4,0.0,0.28
19.8,27.0,13.65,13.35,66.55,3.2,0.17
18.5,21.3,15.45,5.85,84.65,8.4,0.06
19.15,23.5,14.9,8.6,87.75,12.4,0.084
20.5,28.35,14.6,13.75,77.7,14.4,0.074
21.7,28.55,16.6,11.95,82.4,14.4,0.078
22.7,28.1,18.3,9.8,84.85,21.1,0.092
21.7,27.25,16.55,10.7,74.3,34.55,0.096
20.7,26.95,15.2,11.75,68.75,41.3,0.082
20.65,28.05,13.65,14.4,71.45,41.3,0.07
20.75,29.2,12.5,16.7,74.2,41.3,0.072
22.15,31.2,14.0,17.2,74.1,41.3,0.078
23.25,32.3,15.65,16.65,74.55,41.3,0.092
23.45,32.9,16.0,16.9,73.65,41.3,0.1
23.55,33.3,15.25,18.05,72.2,41.3,0.084
22.65,29.8,16.6,13.2,80.9,42.05,0.084
23.7,29.55,19.35,10.2,86.05,47.35,0.02
23.65,29.55,20.0,9.55,87.55,51.05,0.02
26.5,29.95,24.75,5.2,95.8,22.1,0.016
26.85,30.55,24.9,5.65,94.1,27.3,0.016
26.6,30.85,23.7,7.15,96.0,54.8,0.112
26.7,31.15,23.55,7.6,95.9,63.1,0.112
27.0,30.75,24.25,6.5,94.75,68.6,0.108
26.65,30.3,24.45,5.85,95.05,70.4,0.108
25.9,30.35,23.4,6.95,96.3,90.95,0.02
26.55,30.25,23.35,6.9,94.45,100.6,0.02
29.2,34.7,24.8,9.9,89.25,116.3,0.06
28.7,33.25,24.95,8.3,90.2,116.3,0.06
27.75,34.45,21.1,13.35,79.15,116.3,0.048
28.45,34.0,24.0,10.0,88.0,116.3,0.062
28.3,33.1,25.4,7.7,90.0,116.3,0.076
26.95,31.65,24.4,7.25,93.1,128.4,0.08
27.3,32.9,23.8,9.1,93.25,74.45,0.082
28.3,34.65,23.65,11.0,90.05,9.15,0.05
28.35,33.9,23.65,10.25,86.3,10.65,0.05
28.9,34.65,23.15,11.5,84.0,11.4,0.1
29.8,36.3,24.1,12.2,85.4,11.4,0.098
30.0,36.95,24.9,12.05,85.0,11.4,0.08
29.55,35.9,24.45,11.45,83.5,11.4,0.08
28.55,33.5,24.2,9.3,86.65,11.4,0.08
27.8,32.55,24.5,8.05,91.4,12.15,0.08
27.6,33.05,24.05,9.0,88.8,13.65,0.08
27.2,33.65,22.15,11.5,85.35,14.4,0.08
27.05,33.2,22.1,11.1,86.7,14.4,0.08
24.45,28.25,22.4,5.85,98.35,56.7,0.02
25.55,29.7,22.8,6.9,94.85,65.05,0.05
25.9,31.2,22.3,8.9,90.5,68.8,0.08
25.5,31.8,20.8,11.0,89.95,68.8,0.068
25.6,31.05,20.6,10.45,90.85,68.8,0.064
25.9,30.5,22.0,8.5,92.75,78.65,0.072
28.65,33.25,24.7,8.55,90.35,168.1,0.052
27.9,33.15,23.15,10.0,89.6,212.25,0.054
25.7,32.15,19.95,12.2,81.55,303.9,0.068
23.8,31.4,17.4,14.0,76.35,351.4,0.08
23.95,31.6,17.1,14.5,84.8,351.4,0.08
24.15,29.65,18.05,11.6,84.2,352.65,0.072
21.85,27.25,17.25,10.0,71.95,355.15,0.062
20.85,27.35,15.55,11.8,73.35,356.4,0.07
22.5,29.25,16.35,12.9,79.35,178.2,0.1
22.35,29.1,17.35,11.75,83.25,0.0,0.1
22.7,29.2,16.3,12.9,80.4,0.0,0.08
23.25,29.1,17.55,11.55,79.8,0.0,0.088
21.5,24.55,19.3,5.25,92.55,4.6,0.09
21.05,23.55,19.3,4.25,98.95,18.0,0.082
21.45,26.65,18.25,8.4,95.0,27.35,0.072
21.5,28.3,17.45,10.85,89.0,28.4,0.072
22.3,27.4,18.55,8.85,90.15,60.2,0.06
21.45,26.7,17.5,9.2,92.35,128.9,0.062
21.15,29.0,14.1,14.9,82.65,167.4,0.064
20.85,29.65,12.8,16.85,80.1,167.4,0.06
20.75,29.1,14.15,14.95,81.7,167.4,0.058
20.35,27.7,14.4,13.3,81.15,167.4,0.06
21.35,28.5,15.0,13.5,80.75,167.4,0.06
21.8,29.15,15.4,13.75,82.45,167.4,0.056
21.95,29.35,16.7,12.65,86.95,167.4,0.056
21.6,27.45,15.8,11.65,85.3,167.4,0.056
19.1,26.8,11.2,15.6,82.75,167.4,0.056
18.9,28.8,12.2,16.6,84.2,167.4,0.056
20.0,28.6,14.55,14.05,87.75,167.4,0.036
21.15,29.0,15.65,13.35,89.85,167.4,0.016
22.4,30.55,16.65,13.9,86.55,167.4,0.06
23.3,30.75,17.7,13.05,81.35,167.4,0.38
22.2,26.85,18.65,8.2,87.2,171.1,0.732
19.95,24.85,15.45,9.4,89.75,179.55,0.842
17.6,24.45,10.7,13.75,80.55,184.3,1.5
16.0,25.65,8.15,17.5,77.0,184.3,1.72
16.4,24.4,9.65,14.75,86.5,103.2,0.82
18.5,21.85,14.6,7.25,97.6,27.55,1.826
19.6,24.35,15.65,8.7,89.6,38.75,1.934
18.45,25.0,13.3,11.7,81.7,44.5,0.496
18.0,21.75,15.15,6.6,94.35,66.75,1.344
20.5,27.15,15.15,12.0,88.5,73.0,1.344
21.25,28.95,15.2,13.75,88.1,73.0,2.88
21.45,29.4,16.15,13.25,90.05,73.0,2.872
19.7,25.0,15.35,9.65,94.55,73.5,3.132
15.2,17.5,11.4,6.1,95.85,76.2,3.142
12.6,17.3,7.45,9.85,84.55,81.4,3.352
14.15,21.5,8.15,13.35,66.85,84.4,4.508
14.8,20.6,10.25,10.35,75.0,86.4,5.196
14.7,19.15,10.6,8.55,89.4,90.65,7.88
15.2,21.35,10.45,10.9,88.1,92.9,9.424
15.4,21.5,11.3,10.2,87.45,92.9,11.152
15.6,21.05,11.15,9.9,85.7,92.9,10.572
15.35,23.35,8.95,14.4,83.7,92.9,10.482
15.35,24.6,8.0,16.6,82.1,92.9,12.998
15.55,24.25,8.45,15.8,75.75,92.9,14.84
14.5,22.7,7.95,14.75,73.5,92.9,16.576
12.7,20.85,6.9,13.95,81.05,92.9,17.326
11.6,20.5,5.95,14.55,86.6,92.9,18.738
11.8,21.05,4.85,16.2,86.25,92.9,18.472
13.15,22.2,5.8,16.4,84.65,92.9,18.098
14.35,23.55,6.55,17.0,83.9,92.9,18.766
14.05,21.35,7.75,13.6,79.95,92.9,18.88
10.65,16.5,5.3,11.2,73.25,92.9,21.992
9.45,16.4,-0.05,16.45,74.75,92.9,21.596
10.05,18.9,0.05,18.85,82.9,46.45,19.782
9.95,18.75,2.9,15.85,89.1,0.0,20.226
10.2,16.4,5.4,11.0,91.8,0.0,21.48
9.1,14.15,3.6,10.55,79.45,0.0,23.926
7.95,15.15,-0.25,15.4,75.1,0.0,26.98
8.9,17.5,-1.35,18.85,83.7,0.0,24.128
12.2,19.7,2.85,16.85,87.3,0.0,24.114
13.9,20.35,5.0,15.35,86.9,0.0,25.386
11.3,19.75,2.05,17.7,79.5,0.0,25.348
10.0,20.5,1.95,18.55,80.95,0.5,24.756
9.7,17.2,1.95,15.25,77.5,1.5,13.392
7.35,14.55,-0.6,15.15,74.85,2.0,1.296
7.75,16.1,-0.6,16.7,81.75,2.0,22.276
8.65,16.3,1.0,15.3,78.4,2.0,24.222
7.6,14.5,-0.35,14.85,75.95,2.0,26.85
6.65,12.5,-1.65,14.15,77.35,2.0,14.216
6.35,12.9,-1.8,14.7,76.5,2.0,12.846
5.4,11.45,-1.75,13.2,69.95,2.0,23.074
4.4,8.8,-1.3,10.1,59.7,2.0,21.356
4.7,9.75,-1.1,10.85,63.8,2.0,22.564
4.9,11.35,-2.25,13.6,77.85,2.0,21.742
5.6,11.95,-1.2,13.15,82.75,2.0,24.042
5.1,11.4,-0.3,11.7,81.25,2.0,13.83
4.4,10.95,-2.2,13.15,73.8,2.75,10.538
4.35,12.45,-3.3,15.75,76.7,4.25,21.209
5.65,15.25,-1.4,16.65,83.55,5.0,21.838
6.0,14.8,-1.05,15.85,79.5,5.0,21.152
6.65,13.7,-2.15,15.85,84.3,5.0,21.312
8.2,13.4,1.25,12.15,80.45,5.0,22.626
5.5,10.0,1.2,8.8,58.6,5.0,12.216
2.15,7.45,-3.8,11.25,50.9,2.5,10.352
0.1,7.4,-6.65,14.05,67.75,0.0,20.66
1.45,10.95,-5.45,16.4,82.3,0.0,21.268
3.0,10.15,-4.2,14.35,84.95,0.0,18.959
0.45,4.95,-5.6,10.55,82.65,0.0,18.8975
-0.35,7.05,-6.7,13.75,80.0,0.0,18.331
1.3,10.45,-5.85,16.3,85.35,0.0,9.253
-0.05,6.05,-4.75,10.8,92.7,0.7,9.004
-1.4,3.35,-5.0,8.35,95.7,2.15,17.02
2.65,7.85,-2.25,10.1,91.6,4.1,16.712
3.35,7.4,-0.55,7.95,83.05,6.8,16.344
-1.9,2.6,-4.3,6.9,77.9,8.3,16.996
-3.85,1.6,-7.4,9.0,72.9,8.3,19.0425
-3.65,3.35,-9.55,12.9,67.1,8.3,10.5585
-2.7,5.95,-9.8,15.75,67.15,8.3,7.7955
-1.45,4.9,-6.8,11.7,76.45,8.8,15.3445
-2.9,2.1,-5.75,7.85,85.0,9.8,15.778
-2.45,4.5,-7.3,11.8,87.1,10.3,13.271
0.0,5.9,-5.55,11.45,83.75,10.3,13.8985
0.65,5.8,-4.35,10.15,77.25,11.2,16.3965
0.8,6.8,-5.45,12.25,83.2,13.1,9.5915
0.1,8.15,-5.9,14.05,90.0,14.1,7.894
1.25,11.35,-4.7,16.05,89.4,14.1,15.417
4.65,12.7,0.3,12.4,90.65,24.35,15.962
4.45,8.55,1.15,7.4,79.1,46.1,16.264
1.85,5.95,-2.4,8.35,72.75,57.6,8.45
-0.4,5.2,-5.05,10.25,69.5,57.6,9.47
-2.05,4.3,-7.0,11.3,67.65,57.6,9.57
-1.4,5.15,-6.0,11.15,84.15,57.6,8.8925
1.8,6.15,-1.5,7.65,91.95,57.6,18.3065
4.1,7.35,-0.05,7.4,84.7,57.6,19.664
0.2,7.8,-6.15,13.95,78.5,0.0,0.044
-0.65,5.95,-6.2,12.15,76.05,0.0,9.567
-1.6,2.55,-4.45,7.0,70.45,0.0,18.9315
-0.6,3.25,-3.05,6.3,71.55,0.0,17.551
1.35,6.25,-3.45,9.7,71.8,0.0,16.1965
1.05,6.65,-5.5,12.15,77.6,0.5,16.064
1.65,5.15,-2.2,7.35,89.8,2.1,17.375
1.5,3.65,0.0,3.65,91.65,4.05,16.5645
-1.95,0.8,-3.6,4.4,93.25,8.75,15.595
-4.8,-1.4,-7.7,6.3,95.05,13.25,7.922
-7.5,-1.85,-13.15,11.3,90.7,14.9,6.2975
-7.1,0.8,-13.8,14.6,88.7,15.9,6.2335
-4.1,5.25,-10.95,16.2,90.35,15.9,0.28
0.4,9.2,-6.9,16.1,91.65,15.9,14.517
3.5,8.7,-2.9,11.6,95.55,26.5,14.4025
4.05,7.35,-0.7,8.05,97.7,39.2,13.623
4.5,9.2,1.05,8.15,91.6,43.55,10.976
2.45,9.3,-1.8,11.1,80.3,45.8,10.348
0.6,9.05,-5.65,14.7,77.7,45.8,12.884
0.75,9.2,-6.0,15.2,80.65,45.8,14.066
3.0,9.9,-2.15,12.05,73.95,45.8,16.727
0.35,5.95,-3.4,9.35,69.95,45.8,16.1595
-6.2,-1.55,-9.8,8.25,67.3,45.8,16.794
-7.95,-3.9,-11.6,7.7,64.05,45.8,9.452
-7.9,-3.7,-11.25,7.55,68.85,45.8,6.72
-7.25,-1.1,-12.05,10.95,64.75,45.8,12.494
-4.0,2.75,-8.65,11.4,56.05,45.8,12.456
-3.1,1.35,-6.3,7.65,66.25,45.8,13.948
-5.1,0.75,-9.65,10.4,76.7,45.8,14.934
-4.2,3.8,-10.0,13.8,78.6,45.8,14.49
-2.5,5.25,-8.65,13.9,74.3,22.9,11.954
-2.85,4.95,-9.1,14.05,65.3,0.0,11.416
-3.9,1.75,-9.35,11.1,73.9,0.0,13.066
-5.15,-1.8,-9.1,7.3,87.75,1.3,14.148
-6.5,-2.35,-11.25,8.9,89.7,4.1,15.028
-7.25,-2.85,-13.55,10.7,87.65,5.6,15.838
-7.5,-2.3,-14.45,12.15,82.35,5.6,15.926
-5.65,2.9,-13.3,16.2,74.6,5.6,14.482
-1.1,7.5,-8.4,15.9,73.7,5.6,14.73
1.85,7.6,-3.85,11.45,77.5,5.6,17.688
-0.25,4.55,-4.7,9.25,79.55,5.6,19.676
-2.75,1.7,-6.3,8.0,80.85,6.3,22.02
-1.4,3.9,-6.15,10.05,76.25,7.75,22.384
1.95,10.0,-5.95,15.95,78.6,8.5,22.728
3.35,10.5,-3.65,14.15,73.85,8.5,11.42
1.7,7.45,-3.2,10.65,62.55,8.5,0.132
3.75,10.1,-3.95,14.05,50.35,8.5,17.468
3.75,10.9,-4.0,14.9,63.85,8.5,18.49
1.85,7.45,-4.15,11.6,58.75,8.5,18.316
0.75,6.6,-5.25,11.85,51.85,8.5,16.154
1.55,10.35,-6.55,16.9,69.8,8.5,16.9
3.9,12.1,-4.35,16.45,81.8,8.5,10.102
5.0,12.8,-2.85,15.65,71.55,8.5,1.592
4.05,14.4,-4.85,19.25,59.25,8.5,20.844
3.7,15.5,-6.3,21.8,63.7,8.5,20.63
5.85,13.3,-1.0,14.3,79.6,13.25,21.126
5.35,8.55,0.45,8.1,83.6,15.75,11.238
3.05,8.8,-2.95,11.75,69.15,13.5,11.73
5.0,15.0,-3.3,18.3,69.25,13.5,22.82
11.05,16.7,6.2,10.5,96.25,23.3,24.264
8.55,14.9,3.8,11.1,86.75,29.2,24.477
6.8,13.25,1.95,11.3,80.6,35.75,24.064
4.85,8.7,2.05,6.65,89.4,46.05,24.688
3.85,7.8,1.1,6.7,87.4,61.55,25.178
4.0,11.1,-0.75,11.85,82.6,69.8,27.616
4.75,13.95,-2.4,16.35,84.2,69.8,30.814
7.9,16.6,-0.65,17.25,81.1,69.8,30.27
10.45,19.35,1.3,18.05,76.85,69.8,30.725
12.5,22.1,3.15,18.95,77.5,69.8,30.967
13.85,19.5,6.2,13.3,89.4,87.65,31.578
10.35,12.5,6.75,5.75,98.95,128.25,32.947
7.3,12.65,4.0,8.65,88.3,151.0,35.221
8.25,15.6,1.6,14.0,86.95,158.25,36.95
10.55,14.9,4.7,10.2,98.0,175.55,30.022
10.05,13.6,4.95,8.65,87.85,187.3,31.864
5.35,8.6,1.25,7.35,87.5,192.35,33.776
3.8,7.75,1.0,6.75,88.6,199.95,31.988
5.25,12.8,-0.7,13.5,79.0,204.2,31.119
7.95,16.0,-1.8,17.8,80.05,204.2,32.43
9.8,18.2,0.45,17.75,83.25,204.2,32.752
9.7,19.55,2.8,16.75,85.45,204.2,31.192
10.85,21.0,2.8,18.2,81.1,204.2,32.37
11.9,21.85,2.1,19.75,80.05,204.2,32.622
13.7,22.3,5.8,16.5,82.35,204.2,31.928
14.7,22.6,8.55,14.05,79.05,204.2,33.225
14.4,23.2,7.0,16.2,72.5,204.2,34.957
15.05,23.25,7.85,15.4,74.7,102.1,35.624
15.9,23.95,8.6,15.35,79.9,0.0,36.308
16.7,25.45,8.65,16.8,81.1,0.0,37.528
15.85,21.55,10.7,10.85,91.25,4.0,40.974
12.95,15.4,10.85,4.55,98.55,10.8,38.793
10.25,13.0,7.0,6.0,88.05,24.75,31.811
7.1,11.05,2.65,8.4,70.35,48.4,29.855
7.4,12.35,-0.15,12.5,68.65,60.9,30.474
10.95,17.6,1.9,15.7,74.45,60.9,28.216
13.5,21.3,4.55,16.75,75.5,60.9,28.08
15.25,22.25,4.9,17.35,74.9,61.65,29.3615
12.95,20.95,3.65,17.3,71.6,63.15,30.0235
11.5,19.65,3.65,16.0,63.25,63.9,30.168
11.85,16.9,6.55,10.35,72.35,74.4,30.519
10.2,15.15,6.0,9.15,83.45,97.4,29.97
9.65,17.0,2.85,14.15,77.6,109.9,30.316
10.9,19.6,3.4,16.2,77.85,109.9,29.794
11.4,20.95,4.05,16.9,78.0,109.9,35.624
11.45,22.35,1.65,20.7,73.65,109.9,35.341
13.65,26.2,2.35,23.85,70.85,109.9,26.486
15.75,28.25,3.9,24.35,72.55,109.9,25.029
17.3,25.8,9.25,16.55,83.45,112.25,25.792
16.4,19.7,14.0,5.7,96.7,137.55,21.38
14.35,16.4,13.2,3.2,99.6,166.0,18.04
14.6,19.25,11.0,8.25,91.75,179.25,14.117
14.25,22.4,7.75,14.65,80.75,187.0,12.816
13.7,22.7,6.35,16.35,79.85,187.0,13.071
14.5,23.35,7.05,16.3,77.9,187.0,13.071
15.0,24.5,6.7,17.8,75.3,187.0,12.098
16.45,24.65,9.55,15.1,82.45,187.0,7.94
18.4,24.45,13.65,10.8,91.1,93.5,6.924
17.55,22.25,11.25,11.0,94.9,1.85,4.695
14.1,19.3,7.4,11.9,85.0,5.95,3.201
12.5,19.6,5.35,14.25,69.7,8.2,3.076
14.3,23.1,4.55,18.55,68.75,8.2,2.794
16.05,21.55,9.65,11.9,85.4,17.65,2.356
17.2,20.25,14.05,6.2,96.4,40.1,1.34
17.45,23.65,13.15,10.5,90.55,69.1,1.684
16.5,22.9,13.0,9.9,84.65,85.1,1.498
15.8,22.65,11.15,11.5,82.8,85.1,1.112
15.75,24.4,8.65,15.75,78.45,85.1,1.24
16.45,22.75,11.1,11.65,84.45,93.85,1.116
17.45,21.95,13.35,8.6,91.5,104.15,1.008
18.35,25.7,11.9,13.8,83.2,107.2,1.14
20.3,29.6,12.2,17.4,81.6,108.7,1.022
22.65,28.6,17.45,11.15,91.2,110.25,0.872
23.55,25.9,21.9,4.0,98.55,113.55,0.746
21.85,24.3,19.2,5.1,99.55,115.3,0.622
19.0,23.4,13.7,9.7,93.2,115.3,0.588
17.6,25.3,9.55,15.75,75.35,115.3,0.584
16.1,24.85,8.25,16.6,75.75,115.3,0.48
16.65,24.25,10.35,13.9,86.7,117.7,0.52
18.3,25.3,10.95,14.35,80.0,127.0,0.554
17.65,26.1,8.45,17.65,73.5,141.4,0.534
17.9,27.95,8.35,19.6,71.5,148.9,0.514
19.25,28.85,10.15,18.7,71.95,148.9,0.554
19.8,27.8,12.15,15.65,77.05,148.9,0.6
19.9,26.25,14.8,11.45,85.6,148.9,0.624
21.2,27.75,16.55,11.2,89.25,148.9,0.552
21.9,27.55,17.2,10.35,89.65,148.9,0.54
20.4,25.8,15.75,10.05,86.4,148.9,0.628
20.45,28.95,13.35,15.6,76.75,74.45,0.608
22.15,32.4,12.9,19.5,68.85,0.0,0.57
22.4,31.75,13.7,18.05,68.35,0.0,0.58
21.85,30.45,14.45,16.0,73.45,0.0,0.54
21.55,28.15,16.3,11.85,80.55,0.0,0.48
22.3,28.45,17.85,10.6,84.25,0.0,0.41
23.1,31.05,17.15,13.9,83.05,0.0,0.452
22.4,29.7,16.65,13.05,84.15,0.0,0.452
21.95,28.95,16.4,12.55,84.85,0.0,0.416
22.0,28.7,16.8,11.9,83.6,0.0,0.432
21.75,27.1,18.45,8.65,84.25,0.0,0.6
21.55,26.95,18.4,8.55,84.85,0.0,0.51
21.65,28.0,16.25,11.75,82.4,0.0,0.41
22.0,28.75,15.8,12.95,79.05,0.0,0.4
21.8,28.85,16.3,12.55,80.15,4.6,0.44
21.35,29.05,16.15,12.9,82.0,13.95,0.46
21.6,28.35,16.75,11.6,82.75,18.7,0.44
22.8,29.25,17.8,11.45,83.1,18.7,0.5
22.85,28.6,19.05,9.55,87.15,21.4,0.45
22.35,27.55,18.85,8.7,89.4,27.85,0.4
22.75,29.45,16.95,12.5,80.75,31.6,0.42
23.2,30.8,16.6,14.2,75.4,31.6,0.42
23.6,30.5,18.5,12.0,76.4,31.6,0.42
24.4,31.05,19.1,11.95,79.9,31.6,0.44
25.2,33.4,17.9,15.5,77.0,31.6,0.48
25.1,30.85,19.95,10.9,84.6,31.6,0.48
24.8,27.55,22.85,4.7,97.75,45.5,0.492
24.0,26.85,22.2,4.65,98.6,131.0,0.462
24.5,28.0,21.85,6.15,95.8,209.6,0.45
24.6,28.8,21.5,7.3,95.6,221.55,0.45
24.05,28.3,20.55,7.75,98.5,129.45,0.42
25.45,29.6,22.2,7.4,96.75,36.9,0.48
26.45,30.5,23.5,7.0,91.6,46.9,0.44
26.35,30.95,22.25,8.7,89.65,52.4,0.4
25.65,29.95,22.2,7.75,93.7,55.2,0.424
24.6,28.25,22.35,5.9,96.2,59.7,0.424
24.2,28.55,20.95,7.6,91.5,63.15,0.46
24.05,28.9,20.3,8.6,85.8,64.9,0.52
23.45,27.8,20.75,7.05,89.65,64.9,0.48
24.8,29.15,21.45,7.7,92.65,64.9,0.44
26.95,31.8,22.3,9.5,90.45,64.9,0.4
27.85,33.25,22.6,10.65,88.7,64.9,0.42
28.25,33.95,23.35,10.6,87.7,64.9,0.47
28.15,34.15,23.5,10.65,87.7,64.9,0.46
28.2,34.7,22.3,12.4,85.85,64.9,0.42
28.2,34.8,22.1,12.7,84.7,64.9,0.42
28.0,34.55,22.0,12.55,84.85,64.9,0.41
28.2,34.65,22.25,12.4,84.2,64.9,0.4
28.25,34.9,22.95,11.95,84.45,64.9,0.414
28.6,35.6,22.6,13.0,83.55,64.9,0.448
29.4,36.2,22.9,13.3,82.45,64.9,0.434
29.35,35.45,24.25,11.2,83.6,64.9,0.4
29.05,34.95,24.4,10.55,84.4,64.9,0.4
29.1,35.2,23.85,11.35,85.3,64.9,0.4
29.3,35.25,24.0,11.25,84.5,64.9,0.4
29.45,35.85,24.0,11.85,83.5,64.9,0.44
29.7,37.15,23.85,13.3,83.05,64.9,0.44
29.95,37.45,24.3,13.15,83.85,64.9,0.4
30.15,36.8,24.95,11.85,83.55,64.9,0.4
29.75,36.05,24.9,11.15,82.6,66.4,0.4
29.3,36.1,24.1,12.0,82.9,69.4,0.4
30.0,37.65,23.95,13.7,80.5,35.45,0.4
30.7,38.55,24.15,14.4,77.5,0.0,0.4
30.4,36.85,24.8,12.05,78.8,0.0,0.406
29.95,36.0,25.05,10.95,82.3,0.0,0.406
29.65,36.1,24.6,11.5,84.65,0.0,0.4
29.7,36.3,24.35,11.95,84.05,0.0,0.4
30.05,37.0,25.15,11.85,84.3,8.9,0.4
31.05,36.75,26.65,10.1,80.75,17.8,0.4
30.95,36.25,26.05,10.2,79.5,17.8,0.4
29.65,36.05,25.2,10.85,86.65,44.4,0.4
29.3,35.15,25.35,9.8,88.4,100.0,0.34
28.8,34.25,24.85,9.4,88.65,129.0,0.28
29.1,35.1,24.8,10.3,87.45,129.0,0.32
